Batch Number,Start Listing Date and Time (IST),Stop Listing at Date and Time (IST),Start bid price (Rs.),Initial bid cost (Tickets),Initial status check cost (Tickets),Reference ID,Category,Product Title,Description,MSRP,Base Price
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,AF 91,Watches,Fastrack Sports Analog Watch,Fastrack 38002Pp03J Sports Analog Watch - For Men,3955,3915
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,676,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Blue,3398,3364
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,944,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Pink,3999,3959
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,765,Home & Kitchen,Drill Machine &Toolkit,Shopper52 Drill Machine with 13Pcs Screwdriver Set,3999,3959
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,AF 220,Home Appliances,Usha OTG,Usha 16L Oven Toaster Grill,4199,4157
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,AF 1110,Furnishing & Linen,Dekor World Table Linen,Dekor World Organic Cotton Table Linen Set,3299,3266
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,960,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Blue,3999,3959
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,850,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Blue,3999,3959
1,2021-11-03 09:00:00 +0000 +0000,2021-11-03 21:00:00 +0000 +0000,1,1,1,464,Home & Kitchen,Drill Machine  Wrench Set,Buy Shopper52 New 10mm  Drill Machine With Snap N Grip Wrench Set    ,3999,3959
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,1009,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Cherry,4999,4949
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,1060,Apparel,Leather Jacket Cherry XS,Leather Retail� Women's Solid Faux Leather Jacket XS Pink,3999,3959
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,248,Home Furnishing,Luxury Covers Set,Pick Any 1 - 41 Pc Chenille Luxury Sofa + Deewan Set - Purple,4999,4949
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,AF 216,Home Appliances,Piegon OTG,Pigeon 25-Litre Oven Toaster Grill,3999,3959
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,930,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Black,3999,3959
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,940,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Pink,3999,3959
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,901,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Cherry,3999,3959
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,806,Electronics & Appliances,BODY FAT ANALYZER    ,BODY FAT ANALYZER BLACK    ,4450,4405
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,1084,Home & Kitchen,Plastic shoerack-CUBESHRK,10 Door Plastic Sheet Shoe Rack Storage - CUBESHRK (Purple)    ,3999,3959
2,2021-11-03 13:00:00 +0000 +0000,2021-11-04 01:00:00 +0000 +0000,1,1,1,833,Home & Kitchen,Electric Drill Machine,"Drill Machine with 13Pcs Bit & 48-1 Wrench Set,screw remover extractor    ",3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,911,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Black,3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,527,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Black,3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,882,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,600,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Brown,3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,838,Home & Kitchen,Drill Machine and bit set,"Drill Machine with 13Pcs Bit Set,40PC Screwdriver Set & 48-1 Wrench Set    ",3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,AF 1941,Furniture & Fixtures,Yipi Marvel/Book Shelf,Yipi Marvel Spider Man Engineered Wood Semi-Open Book Shelf,4499,4454
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,656,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Multi,3398,3364
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,844,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,906,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Black,3999,3959
3,2021-11-03 17:00:00 +0000 +0000,2021-11-04 05:00:00 +0000 +0000,1,1,1,553,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,603,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Cherry,3999,3959
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,1134,Health Appliances,ELECTRONIC PERSONAL SCALE,Dr.Odin electronic personal scale Black,4599,4553
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,AF 874,Furnishing & Linen,House Of Quirk  Sofa Cover,House Of Quirk Polyester Sofa Cover,3999,3959
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,626,Electronics & Appliances,WAND MASSAGER PURPLE,WAND MASSAGER PURPLE (WALDON)    ,3000,2970
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,662,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Purple,3398,3364
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,967,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Black,3999,3959
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,1089,Home & Kitchen,Portable trekking tent,"Camping Tent Portable Foldable Tent -8 Person Tent ,Sleeping Bag 1 Pcs     ",4999,4949
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,530,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
4,2021-11-03 21:00:00 +0000 +0000,2021-11-04 09:00:00 +0000 +0000,1,1,1,1006,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Cherry,4999,4949
